SrcEntity	TgtEntity	Score
http://purl.obolibrary.org/obo/mesh_C564361	http://purl.obolibrary.org/obo/MONDO_0011880	0.967
http://purl.obolibrary.org/obo/mesh_C537521	http://purl.obolibrary.org/obo/MONDO_0000355	0.828
http://purl.obolibrary.org/obo/mesh_D006258	http://purl.obolibrary.org/obo/MONDO_0005627	0.93
http://purl.obolibrary.org/obo/mesh_D014832	http://purl.obolibrary.org/obo/MONDO_0043862	0.958
http://purl.obolibrary.org/obo/mesh_D044684	http://purl.obolibrary.org/obo/UBERON_0001157	0.824
http://purl.obolibrary.org/obo/mesh_D002343	http://purl.obolibrary.org/obo/UBERON_0007143	0.922
http://purl.obolibrary.org/obo/mesh_D020362	http://purl.obolibrary.org/obo/MONDO_0044877	0.955
http://purl.obolibrary.org/obo/mesh_C563695	http://purl.obolibrary.org/obo/MONDO_0012305	0.936
http://purl.obolibrary.org/obo/mesh_C564066	http://purl.obolibrary.org/obo/MONDO_0010719	0.941
http://purl.obolibrary.org/obo/mesh_C562704	http://purl.obolibrary.org/obo/MONDO_0032567	0.895
http://purl.obolibrary.org/obo/mesh_D018382	http://purl.obolibrary.org/obo/MONDO_0001328	0.927
http://purl.obolibrary.org/obo/mesh_D003232	http://purl.obolibrary.org/obo/MONDO_0005634	0.891
http://purl.obolibrary.org/obo/mesh_D003186	http://purl.obolibrary.org/obo/GO_0001848	0.82
http://purl.obolibrary.org/obo/mesh_D004654	http://purl.obolibrary.org/obo/MONDO_0000271	0.84
http://purl.obolibrary.org/obo/mesh_D005748	http://purl.obolibrary.org/obo/UBERON_0001160	0.778
http://purl.obolibrary.org/obo/mesh_C536119	http://purl.obolibrary.org/obo/MONDO_0011873	0.899
http://purl.obolibrary.org/obo/mesh_D000077277	http://purl.obolibrary.org/obo/MONDO_0005580	0.95
http://purl.obolibrary.org/obo/mesh_D010524	http://purl.obolibrary.org/obo/MONDO_0021089	0.897
http://purl.obolibrary.org/obo/mesh_D000070557	http://purl.obolibrary.org/obo/GO_0002377	0.734
http://purl.obolibrary.org/obo/mesh_C536913	http://purl.obolibrary.org/obo/MONDO_0011836	0.834
http://purl.obolibrary.org/obo/mesh_C565156	http://purl.obolibrary.org/obo/MONDO_0000766	0.852
http://purl.obolibrary.org/obo/mesh_D014591	http://purl.obolibrary.org/obo/MONDO_0002654	0.858
http://purl.obolibrary.org/obo/mesh_C567453	http://purl.obolibrary.org/obo/MONDO_0012764	0.939
http://purl.obolibrary.org/obo/mesh_D012185	http://purl.obolibrary.org/obo/MONDO_0018848	0.65
http://purl.obolibrary.org/obo/mesh_D000072637	http://purl.obolibrary.org/obo/CL_0002200	0.854
http://purl.obolibrary.org/obo/mesh_C566342	http://purl.obolibrary.org/obo/MONDO_0011955	0.962
http://purl.obolibrary.org/obo/mesh_D011014	http://purl.obolibrary.org/obo/MONDO_0005249	0.951
http://purl.obolibrary.org/obo/mesh_D005321	http://purl.obolibrary.org/obo/UBERON_0005631	0.869
http://purl.obolibrary.org/obo/mesh_C564700	http://purl.obolibrary.org/obo/MONDO_0011679	0.94
http://purl.obolibrary.org/obo/mesh_C567450	http://purl.obolibrary.org/obo/MONDO_0012767	0.883
http://purl.obolibrary.org/obo/mesh_C580329	http://purl.obolibrary.org/obo/MONDO_0000450	0.741
http://purl.obolibrary.org/obo/mesh_C567762	http://purl.obolibrary.org/obo/MONDO_0000909	0.883
http://purl.obolibrary.org/obo/mesh_D001480	http://purl.obolibrary.org/obo/MONDO_0003996	0.913
http://purl.obolibrary.org/obo/mesh_C535454	http://purl.obolibrary.org/obo/MONDO_0020490	0.876
http://purl.obolibrary.org/obo/mesh_D013182	http://purl.obolibrary.org/obo/MONDO_0001078	0.806
http://purl.obolibrary.org/obo/mesh_C536026	http://purl.obolibrary.org/obo/MONDO_0011244	0.942
http://purl.obolibrary.org/obo/mesh_C564362	http://purl.obolibrary.org/obo/MONDO_0008024	0.916
http://purl.obolibrary.org/obo/mesh_C000726751	http://purl.obolibrary.org/obo/MONDO_0019165	0.845
http://purl.obolibrary.org/obo/mesh_C535882	http://purl.obolibrary.org/obo/MONDO_0007837	0.937
http://purl.obolibrary.org/obo/mesh_D010523	http://purl.obolibrary.org/obo/MONDO_0003620	0.919
http://purl.obolibrary.org/obo/mesh_D010373	http://purl.obolibrary.org/obo/MONDO_0003472	0.822
http://purl.obolibrary.org/obo/mesh_D016403	http://purl.obolibrary.org/obo/MONDO_0006387	0.879
http://purl.obolibrary.org/obo/mesh_D015511	http://purl.obolibrary.org/obo/MONDO_0025003	0.843
http://purl.obolibrary.org/obo/mesh_D009695	http://purl.obolibrary.org/obo/GO_0003676	0.844
http://purl.obolibrary.org/obo/mesh_D010855	http://purl.obolibrary.org/obo/MONDO_0009869	0.883
http://purl.obolibrary.org/obo/mesh_C538263	http://purl.obolibrary.org/obo/MONDO_0011938	0.936
http://purl.obolibrary.org/obo/mesh_C580316	http://purl.obolibrary.org/obo/MONDO_0018943	0.947
http://purl.obolibrary.org/obo/mesh_D020323	http://purl.obolibrary.org/obo/HP_0100033	0.955
http://purl.obolibrary.org/obo/mesh_D000081222	http://purl.obolibrary.org/obo/CHEBI_33664	0.888
http://purl.obolibrary.org/obo/mesh_C563020	http://purl.obolibrary.org/obo/MONDO_0007108	0.955
http://purl.obolibrary.org/obo/mesh_D000237	http://purl.obolibrary.org/obo/MONDO_0006673	0.834
http://purl.obolibrary.org/obo/mesh_C564777	http://purl.obolibrary.org/obo/MONDO_0020538	0.907
http://purl.obolibrary.org/obo/mesh_D006319	http://purl.obolibrary.org/obo/MONDO_0020678	0.867
http://purl.obolibrary.org/obo/mesh_C563882	http://purl.obolibrary.org/obo/MONDO_0012094	0.935
http://purl.obolibrary.org/obo/mesh_D000073569	http://purl.obolibrary.org/obo/NCBITaxon_72293	0.948
http://purl.obolibrary.org/obo/mesh_D004658	http://purl.obolibrary.org/obo/UBERON_0005176	0.88
http://purl.obolibrary.org/obo/mesh_D000081223	http://purl.obolibrary.org/obo/CHEBI_33666	0.863
http://purl.obolibrary.org/obo/mesh_C535438	http://purl.obolibrary.org/obo/MONDO_0022568	0.9
http://purl.obolibrary.org/obo/mesh_D013283	http://purl.obolibrary.org/obo/MONDO_0021175	0.812
http://purl.obolibrary.org/obo/mesh_C535704	http://purl.obolibrary.org/obo/MONDO_0009404	0.858
http://purl.obolibrary.org/obo/mesh_D017354	http://purl.obolibrary.org/obo/SO_1000008	0.934
http://purl.obolibrary.org/obo/mesh_D013271	http://purl.obolibrary.org/obo/MONDO_0002569	0.943
http://purl.obolibrary.org/obo/mesh_C566292	http://purl.obolibrary.org/obo/MONDO_0007102	0.939
http://purl.obolibrary.org/obo/mesh_C092069	http://purl.obolibrary.org/obo/GO_0050790	0.719
http://purl.obolibrary.org/obo/mesh_C565328	http://purl.obolibrary.org/obo/MONDO_0024558	0.891
http://purl.obolibrary.org/obo/mesh_D000239	http://purl.obolibrary.org/obo/MONDO_0006634	0.868
http://purl.obolibrary.org/obo/mesh_C537876	http://purl.obolibrary.org/obo/MONDO_0023597	0.947
http://purl.obolibrary.org/obo/mesh_D013282	http://purl.obolibrary.org/obo/MONDO_0006723	0.81
http://purl.obolibrary.org/obo/mesh_D000963	http://purl.obolibrary.org/obo/CHEBI_35221	0.707
http://purl.obolibrary.org/obo/mesh_C538281	http://purl.obolibrary.org/obo/MONDO_0008924	0.915
http://purl.obolibrary.org/obo/mesh_D002898	http://purl.obolibrary.org/obo/CHR_9606-chr8	0.666
http://purl.obolibrary.org/obo/mesh_D052556	http://purl.obolibrary.org/obo/MONDO_0018982	0.914
http://purl.obolibrary.org/obo/mesh_D017093	http://purl.obolibrary.org/obo/MONDO_0100192	0.942
http://purl.obolibrary.org/obo/mesh_C563885	http://purl.obolibrary.org/obo/MONDO_0030912	0.657
http://purl.obolibrary.org/obo/mesh_C537267	http://purl.obolibrary.org/obo/MONDO_0009588	0.958
http://purl.obolibrary.org/obo/mesh_C537050	http://purl.obolibrary.org/obo/MONDO_0022417	0.948
http://purl.obolibrary.org/obo/mesh_C563855	http://purl.obolibrary.org/obo/MONDO_0032730	0.913
http://purl.obolibrary.org/obo/mesh_D058466	http://purl.obolibrary.org/obo/GO_0005230	0.789
http://purl.obolibrary.org/obo/mesh_C563883	http://purl.obolibrary.org/obo/MONDO_0012093	0.935
http://purl.obolibrary.org/obo/mesh_C536157	http://purl.obolibrary.org/obo/MONDO_0007860	0.831
http://purl.obolibrary.org/obo/mesh_D013281	http://purl.obolibrary.org/obo/MONDO_0004845	0.823
http://purl.obolibrary.org/obo/mesh_C538251	http://purl.obolibrary.org/obo/MONDO_0012077	0.915
http://purl.obolibrary.org/obo/mesh_D002895	http://purl.obolibrary.org/obo/CHR_9606-chr5	0.639
http://purl.obolibrary.org/obo/mesh_D042783	http://purl.obolibrary.org/obo/CL_0000115	0.876
http://purl.obolibrary.org/obo/mesh_D038921	http://purl.obolibrary.org/obo/MONDO_0010561	0.973
http://purl.obolibrary.org/obo/mesh_D007831	http://purl.obolibrary.org/obo/UBERON_0004816	0.689
http://purl.obolibrary.org/obo/mesh_D010369	http://purl.obolibrary.org/obo/UBERON_0004471	0.668
http://purl.obolibrary.org/obo/mesh_D000080038	http://purl.obolibrary.org/obo/MONDO_0000811	0.874
http://purl.obolibrary.org/obo/mesh_D064171	http://purl.obolibrary.org/obo/UBERON_0008242	0.794
http://purl.obolibrary.org/obo/mesh_C000721268	http://purl.obolibrary.org/obo/UBERON_0001534	0.897
http://purl.obolibrary.org/obo/mesh_C538328	http://purl.obolibrary.org/obo/MONDO_0012535	0.955
http://purl.obolibrary.org/obo/mesh_D013285	http://purl.obolibrary.org/obo/HP_0000486	0.93
http://purl.obolibrary.org/obo/mesh_C567608	http://purl.obolibrary.org/obo/MONDO_0014943	0.833
http://purl.obolibrary.org/obo/mesh_D002896	http://purl.obolibrary.org/obo/CHR_9606-chr6	0.64
http://purl.obolibrary.org/obo/mesh_C563886	http://purl.obolibrary.org/obo/MONDO_0012088	0.836
http://purl.obolibrary.org/obo/mesh_D002897	http://purl.obolibrary.org/obo/CHR_9606-chr7	0.65
http://purl.obolibrary.org/obo/mesh_D010296	http://purl.obolibrary.org/obo/UBERON_0001872	0.947
http://purl.obolibrary.org/obo/mesh_C537401	http://purl.obolibrary.org/obo/MONDO_0003518	0.901
http://purl.obolibrary.org/obo/mesh_D000090303	http://purl.obolibrary.org/obo/MONDO_0018363	0.873
http://purl.obolibrary.org/obo/mesh_D012607	http://purl.obolibrary.org/obo/MONDO_0004758	0.934
http://purl.obolibrary.org/obo/mesh_D000690	http://purl.obolibrary.org/obo/HP_0007354	0.927
http://purl.obolibrary.org/obo/mesh_C565611	http://purl.obolibrary.org/obo/MONDO_0013519	0.953
http://purl.obolibrary.org/obo/mesh_D017949	http://purl.obolibrary.org/obo/CL_0009004	0.873
http://purl.obolibrary.org/obo/mesh_C565780	http://purl.obolibrary.org/obo/MONDO_0011456	0.927
http://purl.obolibrary.org/obo/mesh_C498969	http://purl.obolibrary.org/obo///identifiers.org/hgnc/29450	0.883
http://purl.obolibrary.org/obo/mesh_C506691	http://purl.obolibrary.org/obo///identifiers.org/hgnc/3819	0.901
http://purl.obolibrary.org/obo/mesh_D002894	http://purl.obolibrary.org/obo/CHR_9606-chr4	0.64
http://purl.obolibrary.org/obo/mesh_D017948	http://purl.obolibrary.org/obo/CL_0000604	0.889
http://purl.obolibrary.org/obo/mesh_D043564	http://purl.obolibrary.org/obo/CHEBI_24834	0.832
http://purl.obolibrary.org/obo/mesh_C536853	http://purl.obolibrary.org/obo/MONDO_0003321	0.906
http://purl.obolibrary.org/obo/mesh_C407910	http://purl.obolibrary.org/obo/UBERON_0000463	0.68
http://purl.obolibrary.org/obo/mesh_C535296	http://purl.obolibrary.org/obo/MONDO_0008365	0.718
http://purl.obolibrary.org/obo/mesh_D014380	http://purl.obolibrary.org/obo/MONDO_0025136	0.931
http://purl.obolibrary.org/obo/mesh_C110856	http://purl.obolibrary.org/obo/GO_0051604	0.709
http://purl.obolibrary.org/obo/mesh_C531691	http://purl.obolibrary.org/obo/MONDO_0013251	0.705
http://purl.obolibrary.org/obo/mesh_D013922	http://purl.obolibrary.org/obo/HP_0001894	0.928
http://purl.obolibrary.org/obo/mesh_C019995	http://purl.obolibrary.org/obo/GO_0047598	0.742
http://purl.obolibrary.org/obo/mesh_C536662	http://purl.obolibrary.org/obo/MONDO_0009919	0.965
http://purl.obolibrary.org/obo/mesh_C535747	http://purl.obolibrary.org/obo/MONDO_0005501	0.94
http://purl.obolibrary.org/obo/mesh_D015140	http://purl.obolibrary.org/obo/MONDO_0004648	0.831
http://purl.obolibrary.org/obo/mesh_C538445	http://purl.obolibrary.org/obo/MONDO_0005005	0.941
http://purl.obolibrary.org/obo/mesh_D055536	http://purl.obolibrary.org/obo/UBERON_0011775	0.774
http://purl.obolibrary.org/obo/mesh_C562664	http://purl.obolibrary.org/obo/MONDO_0010371	0.941
http://purl.obolibrary.org/obo/mesh_C566263	http://purl.obolibrary.org/obo/MONDO_0001336	0.678
http://purl.obolibrary.org/obo/mesh_C000682231	http://purl.obolibrary.org/obo/NCBITaxon_1173061	0.958
http://purl.obolibrary.org/obo/mesh_C041240	http://purl.obolibrary.org/obo/GO_0016831	0.862
http://purl.obolibrary.org/obo/mesh_D014552	http://purl.obolibrary.org/obo/MONDO_0100338	0.881
http://purl.obolibrary.org/obo/mesh_C536638	http://purl.obolibrary.org/obo/MONDO_0010505	0.754
http://purl.obolibrary.org/obo/mesh_C565432	http://purl.obolibrary.org/obo/MONDO_0035500	0.826
http://purl.obolibrary.org/obo/mesh_C535298	http://purl.obolibrary.org/obo/MONDO_0008367	0.927
http://purl.obolibrary.org/obo/mesh_C563896	http://purl.obolibrary.org/obo/MONDO_0012076	0.965
http://purl.obolibrary.org/obo/mesh_D000305	http://purl.obolibrary.org/obo/CL_1000427	0.808
http://purl.obolibrary.org/obo/mesh_C076381	http://purl.obolibrary.org/obo/ECTO_0001566	0.837
http://purl.obolibrary.org/obo/mesh_C004520	http://purl.obolibrary.org/obo/CHEBI_59814	0.676
http://purl.obolibrary.org/obo/mesh_D057049	http://purl.obolibrary.org/obo/MONDO_0019737	0.862
http://purl.obolibrary.org/obo/mesh_D009333	http://purl.obolibrary.org/obo/UBERON_0000974	0.961
http://purl.obolibrary.org/obo/mesh_D065707	http://purl.obolibrary.org/obo/MONDO_0010011	0.949
http://purl.obolibrary.org/obo/mesh_C567449	http://purl.obolibrary.org/obo/MONDO_0012768	0.935
http://purl.obolibrary.org/obo/mesh_C536668	http://purl.obolibrary.org/obo/MONDO_0010032	0.655
http://purl.obolibrary.org/obo/mesh_D010051	http://purl.obolibrary.org/obo/MONDO_0008170	0.918
http://purl.obolibrary.org/obo/mesh_D020274	http://purl.obolibrary.org/obo/MONDO_0002977	0.926
http://purl.obolibrary.org/obo/mesh_D025261	http://purl.obolibrary.org/obo/GO_0005753	0.776
http://purl.obolibrary.org/obo/mesh_C565143	http://purl.obolibrary.org/obo/MONDO_0016079	0.918
http://purl.obolibrary.org/obo/mesh_C536620	http://purl.obolibrary.org/obo/MONDO_0010749	0.666
http://purl.obolibrary.org/obo/mesh_D056735	http://purl.obolibrary.org/obo/MONDO_0017979	0.961
http://purl.obolibrary.org/obo/mesh_C078418	http://purl.obolibrary.org/obo/GO_2000384	0.724
http://purl.obolibrary.org/obo/mesh_D000078662	http://purl.obolibrary.org/obo/SO_0001260	0.645
http://purl.obolibrary.org/obo/mesh_D012078	http://purl.obolibrary.org/obo/MONDO_0006945	0.95
http://purl.obolibrary.org/obo/mesh_C565311	http://purl.obolibrary.org/obo/MONDO_0017931	0.868
http://purl.obolibrary.org/obo/mesh_D000071079	http://purl.obolibrary.org/obo/HP_0001920	0.813
http://purl.obolibrary.org/obo/mesh_C563898	http://purl.obolibrary.org/obo/MONDO_0012075	0.788
http://purl.obolibrary.org/obo/mesh_D013280	http://purl.obolibrary.org/obo/MONDO_0004842	0.951
http://purl.obolibrary.org/obo/mesh_C535765	http://purl.obolibrary.org/obo/MONDO_0009064	0.754
http://purl.obolibrary.org/obo/mesh_C537431	http://purl.obolibrary.org/obo/MONDO_0021921	0.956
http://purl.obolibrary.org/obo/mesh_D000080984	http://purl.obolibrary.org/obo/MONDO_0000159	0.799
http://purl.obolibrary.org/obo/mesh_C000608733	http://purl.obolibrary.org/obo/MONDO_0003035	0.817
http://purl.obolibrary.org/obo/mesh_D020432	http://purl.obolibrary.org/obo/MONDO_0007002	0.902
http://purl.obolibrary.org/obo/mesh_D001259	http://purl.obolibrary.org/obo/HP_0001251	0.942
http://purl.obolibrary.org/obo/mesh_C565808	http://purl.obolibrary.org/obo/MONDO_0018214	0.916
http://purl.obolibrary.org/obo/mesh_C564553	http://purl.obolibrary.org/obo/MONDO_0010280	0.942
http://purl.obolibrary.org/obo/mesh_D001816	http://purl.obolibrary.org/obo/MONDO_0008876	0.936
http://purl.obolibrary.org/obo/mesh_D000081242	http://purl.obolibrary.org/obo/MONDO_0018225	0.843
http://purl.obolibrary.org/obo/mesh_D009803	http://purl.obolibrary.org/obo/UBERON_0001607	0.72
http://purl.obolibrary.org/obo/mesh_D055501	http://purl.obolibrary.org/obo/MONDO_0015545	0.883
http://purl.obolibrary.org/obo/mesh_C564072	http://purl.obolibrary.org/obo/MONDO_0010716	0.862
http://purl.obolibrary.org/obo/mesh_D009386	http://purl.obolibrary.org/obo/MONDO_0015356	0.815
http://purl.obolibrary.org/obo/mesh_C535492	http://purl.obolibrary.org/obo/MONDO_0009177	0.889
http://purl.obolibrary.org/obo/mesh_C565896	http://purl.obolibrary.org/obo/MONDO_0008878	0.925
http://purl.obolibrary.org/obo/mesh_C564071	http://purl.obolibrary.org/obo/MONDO_0010717	0.904
http://purl.obolibrary.org/obo/mesh_D018507	http://purl.obolibrary.org/obo/GO_0062125	0.778
http://purl.obolibrary.org/obo/mesh_D009802	http://purl.obolibrary.org/obo/UBERON_0001643	0.975
http://purl.obolibrary.org/obo/mesh_C536935	http://purl.obolibrary.org/obo/MONDO_0008619	0.975
http://purl.obolibrary.org/obo/mesh_D018331	http://purl.obolibrary.org/obo/MONDO_0006905	0.842
http://purl.obolibrary.org/obo/mesh_C536403	http://purl.obolibrary.org/obo/MONDO_0043156	0.937
http://purl.obolibrary.org/obo/mesh_D004312	http://purl.obolibrary.org/obo/UBERON_0004117	0.668
http://purl.obolibrary.org/obo/mesh_C566346	http://purl.obolibrary.org/obo/MONDO_0011358	0.96
http://purl.obolibrary.org/obo/mesh_C536607	http://purl.obolibrary.org/obo/MONDO_0010977	0.961
http://purl.obolibrary.org/obo/mesh_D058365	http://purl.obolibrary.org/obo/MONDO_0044067	0.964
http://purl.obolibrary.org/obo/mesh_C567046	http://purl.obolibrary.org/obo/MONDO_0010424	0.961
http://purl.obolibrary.org/obo/mesh_D051359	http://purl.obolibrary.org/obo/MONDO_0015542	0.856
http://purl.obolibrary.org/obo/mesh_C535884	http://purl.obolibrary.org/obo/MONDO_0007842	0.945
http://purl.obolibrary.org/obo/mesh_D003331	http://purl.obolibrary.org/obo/UBERON_0001621	0.83
http://purl.obolibrary.org/obo/mesh_D000071230	http://purl.obolibrary.org/obo/GO_0140537	0.727
http://purl.obolibrary.org/obo/mesh_C566347	http://purl.obolibrary.org/obo/MONDO_0011357	0.963
http://purl.obolibrary.org/obo/mesh_C567048	http://purl.obolibrary.org/obo/MONDO_0024465	0.951
http://purl.obolibrary.org/obo/mesh_C109059	http://purl.obolibrary.org/obo/GO_0016684	0.832
http://purl.obolibrary.org/obo/mesh_D005156	http://purl.obolibrary.org/obo/MONDO_0001818	0.949
http://purl.obolibrary.org/obo/mesh_C536326	http://purl.obolibrary.org/obo/MONDO_0004691	0.865
http://purl.obolibrary.org/obo/mesh_C565310	http://purl.obolibrary.org/obo/MONDO_0011578	0.921
http://purl.obolibrary.org/obo/mesh_C537582	http://purl.obolibrary.org/obo/MONDO_0000332	0.966
http://purl.obolibrary.org/obo/mesh_C567459	http://purl.obolibrary.org/obo/MONDO_0014476	0.883
http://purl.obolibrary.org/obo/mesh_C566255	http://purl.obolibrary.org/obo/MONDO_0016587	0.856
http://purl.obolibrary.org/obo/mesh_D059345	http://purl.obolibrary.org/obo/MONDO_0018831	0.756
http://purl.obolibrary.org/obo/mesh_D008375	http://purl.obolibrary.org/obo/MONDO_0009563	0.958
http://purl.obolibrary.org/obo/mesh_C567125	http://purl.obolibrary.org/obo/MONDO_0012719	0.792
http://purl.obolibrary.org/obo/mesh_D003286	http://purl.obolibrary.org/obo/MONDO_0005307	0.888
http://purl.obolibrary.org/obo/mesh_C566735	http://purl.obolibrary.org/obo/MONDO_0008342	0.95
http://purl.obolibrary.org/obo/mesh_C566343	http://purl.obolibrary.org/obo/MONDO_0011362	0.787
http://purl.obolibrary.org/obo/mesh_C535942	http://purl.obolibrary.org/obo/MONDO_0012044	0.895
http://purl.obolibrary.org/obo/mesh_C566736	http://purl.obolibrary.org/obo/MONDO_0008341	0.835
http://purl.obolibrary.org/obo/mesh_D008099	http://purl.obolibrary.org/obo/UBERON_0002107	0.919
http://purl.obolibrary.org/obo/mesh_D004786	http://purl.obolibrary.org/obo/MONDO_0004904	0.708
http://purl.obolibrary.org/obo/mesh_C566228	http://purl.obolibrary.org/obo/MONDO_0007185	0.955
http://purl.obolibrary.org/obo/mesh_C000721690	http://purl.obolibrary.org/obo/NCBITaxon_173087	0.875
http://purl.obolibrary.org/obo/mesh_C566345	http://purl.obolibrary.org/obo/MONDO_0011359	0.96
http://purl.obolibrary.org/obo/mesh_C567142	http://purl.obolibrary.org/obo/MONDO_0017417	0.939
http://purl.obolibrary.org/obo/mesh_D014972	http://purl.obolibrary.org/obo/MONDO_0015534	0.823
http://purl.obolibrary.org/obo/mesh_D016844	http://purl.obolibrary.org/obo/NCBITaxon_12967	0.978
http://purl.obolibrary.org/obo/mesh_D008210	http://purl.obolibrary.org/obo/MONDO_0002968	0.952
http://purl.obolibrary.org/obo/mesh_C567456	http://purl.obolibrary.org/obo/MONDO_0012758	0.93
http://purl.obolibrary.org/obo/mesh_C563171	http://purl.obolibrary.org/obo/MONDO_0009604	0.956
http://purl.obolibrary.org/obo/mesh_D016983	http://purl.obolibrary.org/obo/NCBITaxon_1350	0.955
http://purl.obolibrary.org/obo/mesh_D000326	http://purl.obolibrary.org/obo/MONDO_0018544	0.96
http://purl.obolibrary.org/obo/mesh_D006607	http://purl.obolibrary.org/obo/MONDO_0002197	0.891
http://purl.obolibrary.org/obo/mesh_D000082903	http://purl.obolibrary.org/obo/MONDO_0018082	0.962
http://purl.obolibrary.org/obo/mesh_D003319	http://purl.obolibrary.org/obo/UBERON_0001779	0.821
http://purl.obolibrary.org/obo/mesh_D000238	http://purl.obolibrary.org/obo/MONDO_0006701	0.809
http://purl.obolibrary.org/obo/mesh_C567719	http://purl.obolibrary.org/obo/MONDO_0007785	0.87
http://purl.obolibrary.org/obo/mesh_D012625	http://purl.obolibrary.org/obo/MONDO_0006607	0.906
http://purl.obolibrary.org/obo/mesh_D015812	http://purl.obolibrary.org/obo/MONDO_0001744	0.856
http://purl.obolibrary.org/obo/mesh_D019142	http://purl.obolibrary.org/obo/MONDO_0005737	0.866
http://purl.obolibrary.org/obo/mesh_C536129	http://purl.obolibrary.org/obo/MONDO_0009875	0.93
http://purl.obolibrary.org/obo/mesh_D005902	http://purl.obolibrary.org/obo/MONDO_0005338	0.842
http://purl.obolibrary.org/obo/mesh_C565208	http://purl.obolibrary.org/obo/MONDO_0012457	0.94
http://purl.obolibrary.org/obo/mesh_D020181	http://purl.obolibrary.org/obo/MONDO_0007147	0.861
http://purl.obolibrary.org/obo/mesh_C536790	http://purl.obolibrary.org/obo/MONDO_0017110	0.846
http://purl.obolibrary.org/obo/mesh_C563803	http://purl.obolibrary.org/obo/MONDO_0012185	0.949
http://purl.obolibrary.org/obo/mesh_C564019	http://purl.obolibrary.org/obo/MONDO_0010786	0.82
http://purl.obolibrary.org/obo/mesh_D054089	http://purl.obolibrary.org/obo/UBERON_0002062	0.784
http://purl.obolibrary.org/obo/mesh_D015521	http://purl.obolibrary.org/obo/MONDO_0005756	0.944
http://purl.obolibrary.org/obo/mesh_C564005	http://purl.obolibrary.org/obo/MONDO_0010810	0.936
http://purl.obolibrary.org/obo/mesh_C535757	http://purl.obolibrary.org/obo/MONDO_0009146	0.829
http://purl.obolibrary.org/obo/mesh_D003665	http://purl.obolibrary.org/obo/MONDO_0020797	0.945
http://purl.obolibrary.org/obo/mesh_D007664	http://purl.obolibrary.org/obo/CHEBI_35789	0.67
http://purl.obolibrary.org/obo/mesh_D012626	http://purl.obolibrary.org/obo/MONDO_0006963	0.915
http://purl.obolibrary.org/obo/mesh_C537070	http://purl.obolibrary.org/obo/MONDO_0010139	0.8
http://purl.obolibrary.org/obo/mesh_D010273	http://purl.obolibrary.org/obo/MONDO_0024969	0.813
http://purl.obolibrary.org/obo/mesh_C562841	http://purl.obolibrary.org/obo/MONDO_0011366	0.934
http://purl.obolibrary.org/obo/mesh_C536128	http://purl.obolibrary.org/obo/MONDO_0009003	0.918
